current_rating,previous_warnings,trips_count,sentiment_pred,sentiment_confidence,category_pred,category_confidence,decision
4.89,0,644,0,0.77,1,0.96,1
2.74,3,249,2,0.88,3,0.62,4
4.94,1,229,0,0.78,3,0.95,1
3.76,2,712,1,0.98,0,0.93,0
4.9,0,144,0,0.62,4,0.71,1
4.22,0,880,0,0.79,0,0.82,0
3.76,0,830,2,0.93,4,0.76,2
4.37,1,213,2,0.9,1,0.63,3
4.65,3,512,2,0.98,3,0.8,4
4.13,1,852,2,0.98,1,0.77,3
2.52,1,833,2,0.94,3,0.78,4
3.17,0,699,2,0.74,1,0.98,3
4.99,0,938,0,0.78,0,0.71,1
4.89,0,35,0,0.87,0,0.83,0
4.85,1,399,0,0.96,0,0.75,1
4.87,0,662,0,0.98,0,0.99,1
4.11,1,848,2,0.84,1,0.94,3
2.63,0,251,2,0.88,2,0.61,3
4.81,0,415,0,0.83,3,0.67,1
3.13,0,200,2,0.76,1,0.95,3
4.89,0,927,0,0.63,1,0.7,1
4.97,0,156,0,0.75,1,0.83,1
4.87,0,643,0,0.72,0,0.63,1
4.92,0,155,0,0.74,1,0.94,1
4.9,3,33,0,0.7,2,0.83,0
3.91,3,650,2,0.69,0,0.93,4
4.56,1,20,2,0.6,2,0.98,3
4.24,1,872,1,0.81,0,0.64,0
3.19,3,83,2,0.87,3,0.9,4
3.93,0,53,2,0.97,1,0.98,3
2.67,0,687,2,0.63,4,0.97,2
4.94,1,390,2,0.84,1,0.99,3
4.98,0,991,0,0.63,2,0.71,1
4.11,3,496,2,0.64,0,0.97,4
4.98,0,165,0,0.76,4,0.72,1
4.29,1,327,2,0.98,1,0.62,3
4.5,3,940,2,0.97,3,0.75,4
2.64,0,519,1,0.74,4,0.73,0
4.97,0,168,0,0.95,3,0.69,1
4.32,0,145,2,0.94,3,0.92,4
4.68,0,724,1,0.81,2,0.76,0
4.41,2,427,2,0.71,0,0.91,4
3.23,3,614,2,0.76,0,0.8,4
4.1,1,904,1,0.96,3,0.89,0
4.99,0,831,0,0.6,0,0.72,1
3.04,0,395,2,0.91,1,0.91,3
4.28,1,236,2,0.71,1,0.96,3
4.03,1,346,2,0.76,1,0.86,3
4.85,0,59,0,0.93,1,0.83,1
2.61,0,358,2,0.78,4,0.98,2
4.91,0,292,0,0.77,0,0.81,1
2.54,1,882,2,0.91,4,0.95,2
4.94,0,256,0,0.97,3,0.76,1
4.0,0,304,2,0.93,3,0.88,4
3.99,0,853,2,0.69,3,0.88,0
4.28,1,345,2,0.89,3,0.98,4
2.66,1,902,2,0.65,4,0.91,2
3.57,2,854,2,0.89,3,0.75,4
2.65,1,84,2,0.7,2,0.95,4
4.72,1,156,2,0.97,2,0.68,3
3.49,3,968,2,0.98,3,0.68,4
4.98,0,231,0,0.85,1,0.82,1
4.38,1,380,2,0.95,3,0.71,4
4.87,0,809,0,0.88,1,0.93,1
4.34,1,540,2,0.77,0,0.89,0
4.12,0,566,2,0.76,1,0.66,3
4.31,1,754,2,0.69,1,0.97,3
4.39,1,415,2,0.87,4,0.82,2
3.1,1,82,2,0.92,4,0.83,2
4.66,1,99,1,0.88,4,0.97,0
3.87,1,370,2,0.8,2,0.96,4
4.19,1,42,2,0.85,1,0.95,3
4.87,0,112,0,0.88,2,0.83,1
4.86,3,38,0,0.72,2,0.76,0
3.51,0,324,2,0.95,3,0.69,4
4.99,0,328,0,0.72,0,0.67,1
4.84,0,233,0,0.75,4,0.98,1
4.91,3,30,0,0.87,0,0.85,0
4.17,0,692,0,0.95,0,0.97,0
3.3,0,1000,2,0.95,4,0.77,2
3.07,3,916,1,0.96,3,0.89,0
4.65,1,514,2,0.93,3,0.66,4
4.93,1,13,0,0.75,2,0.64,0
2.78,1,426,2,0.75,0,0.64,0
4.88,0,427,0,0.91,1,0.64,1
4.88,2,502,1,0.83,1,0.93,0
3.24,1,127,0,0.86,1,0.67,0
4.92,0,302,2,0.97,1,0.6,3
2.63,3,877,1,0.76,1,0.69,0
4.75,1,130,2,0.97,1,0.63,3
3.31,3,794,2,0.72,2,0.97,4
4.9,1,327,0,0.7,4,0.74,1
4.44,0,511,2,0.8,2,0.78,3
4.94,0,426,2,0.99,3,0.76,4
4.56,0,232,2,0.64,4,0.83,2
4.55,1,120,2,0.9,2,0.69,3
4.68,3,736,2,0.9,0,0.74,4
4.15,1,206,2,0.9,1,0.79,3
4.86,0,513,0,0.66,4,0.76,1
4.07,1,282,2,0.89,3,0.95,4
3.45,0,751,1,0.75,3,0.84,0
4.74,1,976,2,0.76,0,0.65,0
4.36,1,735,2,0.84,2,0.68,3
4.84,0,746,0,0.69,1,0.82,1
2.56,0,433,2,0.6,4,0.62,2
4.33,1,872,2,0.89,2,0.81,3
3.38,3,842,2,0.9,3,0.91,4
4.63,3,832,2,0.96,3,0.79,4
4.82,0,520,0,0.8,0,0.77,1
4.87,0,107,0,0.85,2,0.98,1
3.73,0,487,1,0.6,1,0.79,0
4.83,1,81,0,0.81,2,0.71,1
4.59,0,453,2,0.91,4,0.64,2
4.86,0,131,0,0.81,0,0.69,1
4.93,0,855,0,0.62,1,0.66,1
4.27,3,332,1,0.94,4,0.7,0
2.59,1,494,2,0.93,4,0.71,2
4.97,0,942,0,0.63,3,0.96,1
4.52,0,294,2,0.73,4,0.76,2
4.9,0,920,0,0.61,2,0.73,1
4.82,0,858,0,0.71,2,0.97,1
2.67,1,466,2,0.74,2,0.89,4
3.65,1,229,2,0.92,2,0.63,4
4.23,1,809,2,0.66,3,0.79,0
4.85,0,658,0,0.87,2,0.63,1
2.81,2,296,1,0.92,2,0.6,0
3.84,1,794,2,0.93,3,0.91,4
3.69,0,531,2,0.83,4,0.7,2
4.76,3,373,2,0.91,3,0.91,4
4.97,3,16,0,0.69,4,0.78,0
4.64,0,31,1,0.62,0,0.83,0
3.2,2,131,2,0.65,0,0.72,4
4.18,2,615,0,0.84,2,0.69,0
2.72,0,815,2,0.8,1,0.98,3
3.97,2,469,2,0.96,3,0.74,4
2.52,1,556,2,0.81,1,0.8,4
3.58,1,686,2,0.67,3,0.69,0
2.87,0,136,2,0.65,1,0.79,3
4.2,1,21,2,0.71,1,0.82,3
3.54,2,756,2,0.95,3,0.71,4
4.94,0,237,0,0.71,2,0.82,1
3.11,3,34,2,0.84,0,0.77,4
4.81,0,933,0,0.62,4,0.83,1
4.65,0,848,2,0.78,4,0.97,2
4.66,1,715,2,0.9,2,0.74,3
3.05,3,767,1,0.61,2,0.87,0
3.79,3,617,2,0.86,1,0.66,4
3.74,0,151,2,0.83,4,0.78,2
4.92,0,720,0,0.8,1,0.87,1
2.98,3,52,2,0.75,2,0.78,4
4.75,0,270,2,0.81,4,0.78,2
4.85,0,353,0,0.78,2,0.81,1
3.45,1,394,2,0.91,4,0.75,2
3.99,2,924,1,0.94,0,0.91,0
4.06,0,56,2,0.7,0,0.91,0
4.93,1,955,0,0.81,1,0.98,1
4.61,0,499,2,0.65,4,0.93,2
3.38,1,910,2,0.73,3,0.96,0
3.37,1,659,1,0.72,0,0.97,0
2.72,1,570,2,0.77,4,0.67,2
4.57,1,467,2,0.98,1,0.9,3
4.8,0,820,2,0.78,4,0.72,2
2.96,1,947,2,0.86,3,0.63,4
4.13,1,176,2,0.88,1,0.9,3
3.01,2,730,0,0.75,3,0.79,0
4.38,0,201,2,0.89,4,0.73,2
4.6,1,127,2,0.67,2,0.87,3
3.28,3,235,0,0.64,1,0.87,0
4.83,0,549,2,0.66,4,0.7,2
2.59,2,793,2,0.76,0,0.6,4
4.87,0,287,0,0.63,1,0.84,1
4.86,0,822,0,0.79,3,0.7,1
4.81,1,882,0,0.89,0,0.77,1
3.35,0,546,2,0.91,3,0.64,4
3.4,1,695,1,0.7,3,0.95,0
4.29,0,482,2,0.68,4,0.83,2
4.28,1,512,2,0.77,0,0.75,0
4.82,0,365,0,0.99,2,0.86,1
3.86,1,456,2,0.89,3,0.74,4
4.48,0,209,2,0.71,1,0.97,3
2.65,1,657,2,0.71,2,0.88,4
4.37,0,633,2,0.65,1,0.95,3
3.75,3,906,0,0.73,4,0.9,0
4.86,0,596,0,0.6,0,0.68,1
4.09,1,34,2,0.76,2,0.69,3
3.06,0,808,2,0.97,4,0.81,2
3.87,1,837,2,0.64,1,0.76,4
3.63,2,73,2,0.88,1,0.9,4
4.85,0,981,0,0.77,1,0.68,1
3.08,1,120,2,0.96,4,0.92,2
4.94,0,431,0,0.87,2,0.69,1
3.46,2,196,1,0.96,3,0.78,0
2.65,0,326,1,0.86,4,0.85,0
4.96,0,143,0,0.64,2,0.95,1
3.66,1,284,0,0.83,0,0.77,0
3.31,1,653,2,0.7,0,0.84,0
4.08,3,73,2,0.96,3,0.97,4
3.73,1,299,2,0.99,4,0.76,2
4.39,1,730,2,0.96,0,0.72,0
3.5,0,970,2,0.6,4,0.82,2
4.91,0,750,0,0.89,3,0.81,1
3.7,1,763,2,0.95,4,0.94,2
4.88,1,34,0,0.83,3,0.71,0
4.98,0,517,0,0.64,3,0.84,1
4.91,0,434,0,0.79,0,0.76,1
3.91,0,264,2,0.76,1,0.61,3
4.88,0,899,0,0.86,4,0.61,1
3.75,0,232,2,0.61,3,0.68,0
3.62,1,640,2,0.64,4,0.77,2
3.28,0,48,2,0.78,4,0.78,2
3.05,2,478,2,0.89,3,0.78,4
4.27,0,269,2,0.92,4,0.62,2
4.44,1,188,2,0.94,1,0.92,3
3.39,0,402,2,0.98,0,0.76,0
3.51,1,773,2,0.97,3,0.64,4
3.75,1,191,2,0.83,2,0.63,4
4.8,3,27,0,0.62,0,0.88,0
3.99,3,690,2,0.97,3,0.65,4
4.87,0,976,0,0.85,2,0.61,1
4.86,0,888,0,0.75,0,0.93,1
4.25,0,712,2,0.67,4,0.84,2
3.29,1,425,2,0.63,4,0.64,2
2.5,1,905,2,0.73,2,0.87,4
3.24,0,286,2,0.87,1,0.77,3
4.27,2,936,1,0.7,4,0.73,0
4.21,1,684,2,0.97,4,0.71,2
3.82,0,758,2,0.86,1,0.75,3
2.7,0,691,1,0.88,0,0.82,0
3.87,3,676,0,0.96,2,0.84,0
3.36,0,630,2,0.71,4,0.67,2
4.19,1,795,2,0.81,1,0.78,3
3.65,0,869,2,0.66,2,0.92,3
4.68,3,76,2,0.99,3,0.64,4
3.27,2,756,2,0.69,4,0.62,4
2.72,0,119,1,0.95,2,0.68,0
4.86,0,66,0,0.95,1,0.85,1
4.65,0,169,2,0.7,4,0.93,2
4.46,0,165,2,0.97,4,0.79,2
4.39,1,314,2,0.86,2,0.84,3
3.29,0,51,2,0.94,4,0.76,2
3.64,2,345,2,0.9,3,0.86,4
4.43,1,15,2,0.98,4,0.87,2
3.15,0,792,2,0.79,4,0.96,2
4.91,0,520,0,0.64,3,0.64,1
4.96,0,386,0,0.65,1,0.91,1
2.88,0,303,2,0.78,1,0.85,3
4.2,1,351,2,0.7,4,0.72,2
4.29,3,71,2,0.78,3,0.68,4
2.5,0,751,2,0.67,2,0.81,3
2.63,0,512,2,0.87,2,0.82,3
3.67,0,470,2,0.87,1,0.82,3
2.74,1,735,2,0.64,4,0.94,2
2.63,0,468,2,0.74,4,0.86,2
3.95,1,474,2,0.82,3,0.67,0
4.84,0,804,0,0.83,4,0.88,1
4.94,0,71,0,0.78,3,0.63,1
3.43,1,168,2,0.68,1,0.89,4
4.76,1,878,2,0.93,2,0.93,3
4.69,0,887,2,0.68,1,0.71,3
4.91,0,570,0,0.77,4,0.73,1
4.42,1,662,2,0.98,4,0.73,2
3.09,0,885,2,0.65,0,0.74,0
3.2,2,548,2,0.75,0,0.71,4
4.81,1,299,0,0.98,1,0.75,1
2.82,0,671,2,0.71,4,0.96,2
3.75,1,335,2,0.8,2,0.71,4
4.56,1,778,2,0.96,2,0.89,3
4.83,2,101,1,0.67,3,0.98,0
3.63,3,63,2,0.97,3,0.89,4
3.51,0,283,2,0.75,4,0.72,2
3.45,0,847,2,0.63,1,0.86,3
4.5,1,534,2,0.77,2,0.88,3
2.83,1,599,2,0.65,4,0.91,2
4.35,2,474,1,0.73,2,0.66,0
3.24,1,610,2,0.77,1,0.6,4
4.12,3,512,2,0.61,0,0.66,4
2.99,1,114,2,0.61,2,0.73,4
3.85,3,626,2,0.89,3,0.89,4
3.88,0,673,2,0.71,4,0.78,2
4.87,0,929,0,0.86,0,0.97,1
3.02,0,613,2,0.82,4,0.72,2
3.31,0,242,1,0.88,1,0.81,0
4.89,0,35,0,0.84,0,0.99,0
2.6,1,873,2,0.63,1,0.76,4
4.95,0,232,0,0.83,4,0.61,1
4.96,1,20,0,0.81,1,0.75,0
4.23,1,146,2,0.85,1,0.7,3
2.82,2,825,2,0.95,3,0.84,4
3.59,1,358,2,0.62,4,0.65,2
4.84,0,640,0,0.74,4,0.66,1
3.89,0,96,1,0.98,4,0.72,0
4.36,1,436,2,0.62,0,0.73,0
4.26,2,771,1,0.69,4,0.79,0
4.07,0,184,2,0.81,1,0.83,3
3.19,0,359,2,0.88,4,0.67,2
3.56,1,132,2,0.92,3,0.93,4
4.33,3,205,2,0.93,3,0.73,4
3.64,1,18,2,0.64,4,0.77,2
3.26,0,498,2,0.62,1,0.89,3
3.87,0,559,2,0.76,3,0.6,0
4.39,1,319,2,0.68,1,0.69,3
4.53,2,502,1,0.75,2,0.81,0
4.98,0,829,0,0.75,4,0.64,1
3.71,1,779,1,0.62,0,0.63,0
4.85,1,958,2,0.92,2,0.6,3
3.93,0,423,0,0.66,2,0.65,0
4.94,0,423,0,0.77,1,0.65,1
4.75,2,191,2,0.92,3,0.93,4
2.65,0,102,2,0.75,2,0.63,3
4.36,2,100,2,0.96,3,0.78,4
4.3,1,214,2,0.62,1,0.62,3
4.73,0,359,0,0.84,4,0.83,0
3.75,1,709,1,0.95,2,0.72,0
4.91,1,146,2,0.98,2,0.75,3
4.98,0,777,0,0.64,1,0.6,1
4.15,2,633,2,0.76,0,0.86,4
4.27,1,644,2,0.65,1,0.7,3
4.93,0,819,0,0.87,2,0.74,1
4.28,2,304,2,0.9,3,0.97,4
2.53,1,471,2,0.64,4,0.96,2
4.89,3,898,1,0.94,4,0.88,0
4.92,0,940,0,0.92,1,0.99,1
4.17,1,361,2,0.96,1,0.84,3
3.39,1,848,2,0.62,2,0.97,4
3.37,0,760,2,0.82,2,0.78,3
3.99,0,961,2,0.63,4,0.95,2
4.95,2,41,0,0.82,1,0.97,0
3.0,0,425,2,0.79,3,0.93,0
3.39,0,176,2,0.95,4,0.91,2
3.82,0,942,2,0.64,4,0.84,2
4.82,1,464,0,0.86,1,0.71,1
3.05,1,730,2,0.7,4,0.6,2
3.19,1,99,2,0.63,4,0.79,2
4.05,0,825,2,0.71,0,0.93,0
3.04,0,481,2,0.87,1,0.85,3
4.53,2,913,2,0.9,3,0.84,4
4.81,1,137,2,0.91,3,0.94,4
3.42,0,109,2,0.99,1,0.83,3
3.38,1,185,2,0.84,1,0.99,4
4.01,2,572,2,0.94,3,0.61,4
4.82,0,295,2,0.82,4,0.76,2
3.94,2,581,2,0.7,1,0.72,4
4.78,1,686,2,0.73,4,0.88,2
4.19,1,917,2,0.81,4,0.72,2
3.88,0,790,1,0.71,1,0.91,0
2.68,3,437,2,0.94,3,0.84,4
2.95,1,128,2,0.69,1,0.66,4
4.64,1,683,2,0.81,1,0.89,3
4.85,1,14,0,0.71,1,0.98,0
3.73,1,830,2,0.94,3,0.86,4
3.52,0,75,2,0.76,4,0.8,2
3.44,1,375,1,0.67,2,0.76,0
3.45,0,757,1,0.83,2,0.82,0
4.85,1,408,1,0.77,1,0.84,0
4.36,1,881,2,0.74,1,0.79,3
4.34,0,893,2,0.77,4,0.62,2
4.99,0,264,0,0.63,4,0.84,1
4.32,3,896,2,0.72,1,0.75,4
3.35,1,79,2,0.82,0,0.85,0
2.54,2,740,2,0.82,2,0.85,4
3.66,0,401,2,0.65,4,0.99,2
4.85,0,428,0,0.88,3,0.72,1
2.98,1,795,2,0.94,4,0.96,2
3.55,1,519,0,0.97,3,0.68,0
2.55,2,195,0,0.99,3,0.61,0
3.05,0,619,2,0.85,0,0.61,0
3.1,3,809,2,0.96,3,0.73,4
4.06,1,569,0,0.98,1,0.66,0
2.6,2,449,2,0.82,4,0.84,4
4.34,1,690,1,0.78,2,0.84,0
2.71,2,405,2,0.86,1,0.88,4
2.85,1,771,2,0.95,0,0.62,0
4.98,0,939,0,0.79,4,0.66,1
4.98,0,832,0,0.76,0,0.65,1
3.17,1,314,2,0.96,4,0.65,2
3.59,1,64,2,0.83,4,0.82,2
2.72,3,334,1,0.96,4,0.95,0
3.13,1,455,2,0.91,3,0.98,4
4.05,0,30,1,0.85,3,0.97,0
3.91,1,716,1,0.9,1,0.95,0
2.83,0,394,2,0.97,1,0.7,3
4.87,0,544,0,0.74,0,0.92,1
3.56,1,472,2,0.95,0,0.99,0
3.96,0,919,2,0.68,1,0.73,3
4.1,1,65,2,0.84,0,0.87,0
4.96,0,532,0,0.99,2,0.95,1
4.91,0,832,0,0.67,4,0.86,1
4.34,3,384,2,0.86,1,0.9,4
3.91,1,442,2,0.8,0,0.84,0
3.26,0,856,2,0.95,4,0.71,2
4.23,1,988,2,0.83,2,0.64,3
2.71,1,497,2,0.62,0,0.63,0
3.33,0,769,2,0.6,4,0.84,2
4.79,0,560,2,0.64,4,0.66,2
4.53,1,586,2,0.86,4,0.92,2
4.99,1,523,0,0.92,3,0.85,1
3.6,3,937,1,0.67,2,0.64,0
4.28,0,158,2,0.63,2,0.9,3
3.98,3,155,2,0.97,0,0.9,4
4.21,0,803,2,0.64,4,0.65,2
4.91,0,496,0,0.6,4,0.98,1
4.92,0,912,0,0.69,4,0.69,1
3.26,3,408,2,0.78,1,0.86,4
2.78,1,560,2,0.94,3,0.97,4
2.6,1,573,2,0.81,2,0.82,4
2.88,1,941,2,0.89,1,0.79,4
3.91,0,133,2,0.82,4,0.92,2
4.59,2,540,2,0.98,3,0.96,4
4.8,0,623,0,0.96,4,0.68,1
4.92,2,21,0,0.9,0,0.63,0
4.88,0,94,0,0.88,1,0.7,1
3.46,2,113,0,0.84,1,0.76,0
4.54,3,377,2,0.73,4,0.76,4
4.35,0,904,2,0.9,2,0.97,3
4.42,1,985,2,0.64,1,0.85,3
2.89,0,280,2,0.86,4,0.98,2
4.82,2,676,2,0.86,3,0.9,4
3.39,1,858,2,0.76,4,0.83,2
4.93,1,399,2,0.93,2,0.98,3
3.76,0,771,2,0.98,3,0.89,4
3.68,2,528,2,0.77,0,0.83,4
4.1,1,801,2,0.76,1,0.7,3
4.93,1,293,2,0.77,1,0.85,3
4.88,0,446,0,0.78,1,0.62,1
5.0,1,320,0,0.67,4,0.8,1
2.96,3,972,2,0.87,3,0.7,4
4.93,1,911,0,0.78,1,0.82,1
3.17,1,939,2,0.87,4,0.99,2
4.08,2,972,2,0.93,3,0.66,4
2.58,3,117,2,0.92,3,0.88,4
4.53,0,891,2,0.89,1,0.67,3
2.98,1,597,2,0.88,3,0.69,4
4.84,1,938,0,0.95,2,0.79,1
3.57,1,980,2,0.66,3,0.7,0
4.24,0,702,2,0.64,4,0.6,2
4.87,0,137,0,0.66,1,0.67,1
3.84,0,462,1,0.72,3,0.7,0
4.87,0,997,0,0.87,2,0.77,1
4.83,0,743,0,0.78,3,0.96,1
2.55,0,709,2,0.89,3,0.72,4
4.97,0,355,0,0.91,2,0.67,1
4.84,0,241,0,0.74,1,0.96,1
4.11,1,220,2,0.96,3,0.97,4
5.0,1,302,0,0.74,0,0.94,1
4.48,1,552,2,0.85,2,0.69,3
2.73,0,155,2,0.93,2,0.82,3
2.89,0,948,2,0.76,4,0.89,2
4.88,0,677,0,0.75,2,0.72,1
3.64,0,896,1,0.74,0,0.79,0
4.08,0,548,2,0.82,4,0.68,2
3.74,1,962,2,0.66,4,0.66,2
3.77,1,170,2,0.81,4,0.73,2
3.33,0,593,2,0.92,4,0.85,2
4.96,0,693,0,0.97,2,0.61,1
4.91,0,221,0,0.71,0,0.89,1
4.9,1,916,0,0.62,0,0.85,1
4.89,0,111,0,0.96,2,0.61,1
2.6,1,563,2,0.72,4,0.74,2
2.6,0,157,2,0.6,4,0.9,2
3.87,0,337,2,0.87,4,0.67,2
4.84,0,709,0,0.63,2,0.85,1
4.96,0,372,0,0.61,0,0.67,1
3.03,1,170,2,0.85,4,0.87,2
3.62,1,633,2,0.71,2,0.72,4
4.92,0,945,0,0.63,4,0.9,1
4.82,0,432,0,0.95,3,0.67,1
3.6,2,702,2,0.65,0,0.72,4
4.42,3,936,0,0.75,1,0.7,0
4.43,1,474,2,0.93,2,0.8,3
4.95,1,992,0,0.68,4,0.95,1
4.91,0,509,0,0.93,0,0.91,1
4.6,2,435,2,0.65,1,0.62,4
3.51,3,777,2,0.94,3,0.74,4
4.67,0,242,2,0.96,2,0.77,3
4.29,0,136,2,0.84,1,0.84,3
4.65,2,804,2,0.94,3,0.99,4
4.83,0,982,0,0.72,0,0.68,1
4.07,1,855,2,0.96,4,0.84,2
4.68,1,403,2,0.69,1,0.95,3
4.08,0,823,2,0.75,0,0.82,0
4.85,1,862,0,0.73,3,0.62,1
2.81,3,508,2,0.85,2,0.69,4
4.21,1,697,2,0.92,2,0.87,3
2.71,0,447,2,0.98,2,0.77,3
4.33,0,735,0,0.89,0,0.73,0
2.91,0,332,2,0.89,0,0.79,0
4.61,1,50,2,0.76,0,0.87,0
3.01,1,839,2,0.69,4,0.74,2
3.02,3,727,1,0.83,1,0.69,0
4.1,1,610,2,0.89,1,0.78,3
4.9,0,755,0,0.67,4,0.72,1
3.73,0,990,2,0.87,2,0.71,3
3.61,0,458,1,0.65,2,0.79,0
3.7,1,717,2,0.8,2,0.81,4
4.84,0,511,0,0.74,1,0.62,1
3.94,2,307,2,0.71,3,0.89,4
4.83,1,390,0,0.96,0,0.86,1
4.26,1,67,2,0.93,1,0.66,3
3.44,1,27,2,0.94,3,0.89,4
4.74,0,919,2,0.85,1,0.82,3
4.96,0,819,0,0.77,4,0.79,1
3.56,0,73,2,0.96,0,0.91,0
4.47,0,414,2,0.89,4,0.95,2
4.57,1,572,2,0.79,2,0.78,3
4.15,1,169,2,0.6,4,0.87,2
4.77,1,142,0,0.81,2,0.87,0
4.81,0,268,0,0.9,3,0.61,1
4.93,0,451,0,0.64,3,0.75,1
3.51,1,536,2,0.73,4,0.89,2
3.49,0,675,2,0.79,2,0.87,3
4.85,0,954,0,0.66,2,0.61,1
3.36,0,357,2,0.8,2,0.68,3
4.05,1,620,2,0.88,4,0.93,2
4.1,0,38,2,0.64,4,0.92,2
3.79,1,665,2,0.82,4,0.84,2
4.97,0,548,0,0.79,2,0.97,1
4.84,0,472,0,0.92,0,0.84,1
4.94,0,860,0,0.68,3,0.76,1
4.82,0,565,0,0.66,0,0.95,1
4.89,0,446,0,0.76,1,0.76,1
4.47,0,99,2,0.92,2,0.71,3
2.98,0,271,2,0.97,4,0.63,2
2.73,2,667,2,0.85,4,0.8,4
4.93,0,185,0,0.63,4,0.93,1
3.14,1,892,2,0.81,2,0.65,4
4.87,1,979,0,0.78,1,0.88,1
4.56,1,493,2,0.98,4,0.89,2
4.64,0,960,2,0.8,2,0.7,3
2.72,0,269,2,0.95,4,0.68,2
4.99,0,539,0,0.6,3,0.71,1
4.75,3,968,0,0.91,1,0.89,0
3.5,2,42,0,0.91,3,0.71,0
3.9,0,881,2,0.96,4,0.93,2
4.07,2,83,2,0.76,4,0.64,4
3.52,1,689,2,0.79,4,0.73,2
4.73,1,988,2,0.9,2,0.73,3
3.45,2,547,2,0.71,4,0.67,4
4.5,1,644,2,0.87,1,0.93,3
3.73,1,783,2,0.62,2,0.91,4
4.24,2,750,2,0.93,2,0.9,4
3.58,0,219,2,0.98,3,0.85,4
4.47,2,895,0,0.81,4,0.75,0
2.85,0,450,2,0.65,2,0.82,3
4.1,0,495,2,0.6,1,0.84,3
3.78,0,362,2,0.96,1,0.97,3
4.78,0,625,2,0.62,1,0.71,3
3.89,1,608,0,0.96,4,0.68,0
3.59,0,537,2,0.69,4,0.73,2
4.89,1,246,1,0.91,3,0.73,0
4.89,1,512,0,0.86,1,0.73,1
4.14,1,387,2,0.98,1,0.79,3
4.63,3,913,2,0.69,1,0.7,4
3.06,0,798,2,0.74,4,0.73,2
4.04,0,534,2,0.74,2,0.69,3
3.68,0,983,1,0.74,0,0.81,0
3.59,0,515,2,0.61,4,0.64,2
3.79,1,869,2,0.95,4,0.89,2
4.38,0,650,1,0.74,1,0.73,0
4.01,0,758,2,0.61,4,0.73,2
2.56,1,351,2,0.81,2,0.66,4
4.95,0,290,2,0.86,3,0.69,4
2.84,2,78,2,0.73,0,0.91,4
2.8,0,617,2,0.83,1,0.67,3
4.95,0,726,0,0.82,2,0.7,1
3.18,2,114,2,0.92,0,0.78,4
2.51,0,496,2,0.82,1,0.84,3
4.42,1,983,2,0.61,4,0.97,2
3.18,1,674,2,0.67,4,0.63,2
3.04,0,434,2,0.96,1,0.72,3
4.69,0,345,2,0.62,1,0.64,3
3.47,1,789,2,0.69,1,0.61,4
4.81,0,880,1,0.63,1,0.7,0
4.07,3,994,2,0.91,1,0.76,4
4.83,0,783,0,0.83,2,0.9,1
4.89,0,757,0,0.79,3,0.65,1
4.82,0,600,0,0.84,1,0.77,1
3.53,0,343,2,0.67,3,0.81,0
3.5,0,103,2,0.83,4,0.63,2
4.84,0,348,0,0.92,3,0.67,1
4.39,2,499,1,0.96,0,0.8,0
2.97,0,981,1,0.97,4,0.68,0
2.69,3,686,1,0.67,3,0.95,0
2.9,3,971,2,0.67,3,0.82,4
4.52,2,354,2,0.73,1,0.79,4
4.82,0,903,0,0.64,2,0.83,1
4.0,0,794,0,0.84,2,0.61,0
4.59,1,603,2,0.91,2,0.97,3
4.58,1,559,2,0.65,2,0.62,3
4.4,3,701,2,0.65,0,0.79,4
4.2,1,64,2,0.99,4,0.87,2
4.13,1,166,2,0.98,3,0.76,4
3.78,2,856,0,0.81,0,0.77,0
4.83,0,185,0,0.86,1,0.71,1
3.61,1,685,2,0.92,3,0.94,4
4.2,0,247,2,0.97,4,0.7,2
4.83,0,230,0,0.9,0,0.82,1
4.83,0,919,0,0.72,3,0.84,1
3.69,0,30,2,0.77,1,0.77,3
2.62,2,880,2,0.73,3,0.78,4
4.17,1,38,2,0.97,1,0.72,3
4.86,0,503,0,0.8,4,0.67,1
4.91,1,591,0,0.84,3,0.97,1
3.89,0,566,2,0.68,4,0.78,2
3.83,1,631,2,0.98,3,0.75,4
3.17,3,920,0,0.69,4,0.78,0
3.91,0,300,2,0.82,2,0.89,3
4.23,2,307,2,0.98,3,0.93,4
3.31,1,269,2,0.63,3,0.85,0
4.96,0,212,0,0.62,1,0.69,1
3.61,0,468,2,0.62,1,0.77,3
4.59,1,734,2,0.85,4,0.95,2
3.02,1,121,2,0.7,4,0.64,2
3.82,1,408,2,0.74,1,0.92,4
4.22,1,995,2,0.76,2,0.76,3
4.85,0,285,0,0.73,1,0.9,1
4.94,3,422,2,0.92,3,0.68,4
2.88,1,802,0,0.94,1,0.8,0
2.91,0,548,2,0.65,1,0.69,3
4.16,2,553,1,0.75,4,0.99,0
4.83,1,107,2,0.75,2,0.91,3
4.83,0,472,0,0.78,2,0.68,1
3.26,2,720,0,0.64,0,0.76,0
3.72,0,919,2,0.8,4,0.72,2
3.37,0,914,1,0.85,4,0.96,0
4.73,0,573,2,0.7,2,0.91,3
4.58,0,474,2,0.67,4,0.87,2
4.25,3,749,2,0.77,2,0.98,4
3.35,1,628,2,0.98,3,0.96,4
4.7,3,17,1,0.74,0,0.9,0
4.91,0,724,0,0.98,1,0.61,1
4.99,0,521,0,0.65,1,0.8,1
4.11,1,820,2,0.91,1,0.92,3
3.46,0,744,2,0.8,3,0.99,0
3.77,0,550,1,0.65,0,0.91,0
