current_rating,previous_warnings,trips_count,sentiment_pred,sentiment_confidence,category_pred,category_confidence,decision
3.3,0,575,2,0.95,4,0.93,2
4.15,1,291,2,0.81,4,0.78,2
4.13,1,89,2,0.93,3,0.65,4
3.47,0,718,2,0.97,4,0.7,2
4.63,0,396,2,0.89,4,0.87,2
4.03,0,383,2,0.75,4,0.71,2
4.91,0,214,0,0.75,3,0.91,1
4.59,1,802,2,0.86,4,0.86,2
2.66,1,108,2,0.83,4,0.68,2
3.81,1,169,2,0.87,4,0.69,2
3.84,1,382,2,0.8,4,0.72,2
3.59,0,840,2,0.9,2,0.75,3
4.97,0,992,0,0.75,3,0.97,1
4.11,1,938,2,0.83,2,0.97,3
2.7,3,326,0,0.99,3,0.81,0
2.79,1,153,2,0.86,4,0.84,2
3.04,1,86,2,0.76,2,0.89,4
4.8,0,459,0,0.74,0,0.66,1
2.78,1,248,2,0.78,4,0.78,2
4.33,1,880,2,0.9,3,0.74,4
4.21,0,125,2,0.98,4,0.86,2
4.24,2,784,1,0.91,3,0.74,0
2.9,3,434,2,0.8,3,0.85,4
2.8,0,195,2,0.62,1,0.9,3
3.74,1,399,2,0.84,4,0.72,2
4.13,1,178,2,0.72,2,0.9,3
3.74,1,286,2,0.65,4,0.69,2
4.96,1,93,0,0.62,4,0.77,1
3.25,2,47,2,0.84,3,0.84,4
4.95,0,706,0,0.64,1,0.86,1
4.94,2,58,2,0.93,3,0.89,4
4.87,0,511,0,0.97,0,0.79,1
4.47,1,199,2,0.97,4,0.79,2
4.7,3,765,2,0.65,2,0.7,4
4.85,0,167,0,0.73,4,0.64,1
2.73,0,475,2,0.74,0,0.89,0
4.63,1,595,2,0.71,2,0.69,3
4.94,0,219,0,0.9,4,0.63,1
4.94,0,757,0,0.64,4,0.91,1
4.86,1,284,0,0.7,0,0.87,1
2.95,1,650,2,0.91,4,0.75,2
4.82,0,26,0,0.88,2,0.76,0
4.78,1,703,2,0.87,2,0.95,3
2.76,0,373,2,0.96,1,0.97,3
4.47,0,683,2,0.94,0,0.78,0
3.21,3,861,2,0.68,3,0.95,4
3.16,0,651,2,0.75,4,0.91,2
2.83,2,178,2,0.96,0,0.89,4
4.04,0,163,2,0.73,3,0.69,0
4.19,0,328,2,0.75,2,0.86,3
4.11,2,183,1,0.99,4,0.92,0
4.0,1,160,2,0.74,1,0.76,3
2.95,1,343,2,0.68,1,0.79,4
3.76,1,445,2,0.66,4,0.97,2
4.86,0,577,0,0.9,2,0.84,1
3.32,0,987,2,0.72,1,0.69,3
4.43,0,185,2,0.79,2,0.72,3
2.62,0,610,2,0.94,2,0.65,3
4.38,2,147,1,0.78,4,0.64,0
3.89,3,457,2,0.91,4,0.73,4
4.79,1,506,2,0.98,2,0.67,3
4.64,0,42,2,0.99,2,0.89,3
2.55,1,618,2,0.84,4,0.76,2
3.92,2,999,1,0.91,4,0.86,0
3.54,2,199,2,0.87,3,0.7,4
4.25,1,41,2,0.62,1,0.86,3
4.99,0,652,0,0.63,0,0.92,1
3.6,1,274,2,0.87,3,0.74,4
3.68,3,639,0,0.77,3,0.71,0
3.45,2,386,2,0.72,1,0.61,4
3.37,0,869,2,0.79,4,0.79,2
4.86,1,335,2,0.81,2,0.96,3
4.17,1,428,2,0.69,2,0.69,3
4.85,0,120,0,0.89,0,0.86,1
4.81,0,299,2,0.66,2,0.78,3
4.01,1,734,2,0.64,3,0.67,0
4.81,0,99,0,0.96,3,0.7,1
4.88,1,374,0,0.92,0,0.61,1
3.68,1,703,2,0.67,2,0.79,4
4.09,0,509,2,0.96,1,0.73,3
4.95,0,640,0,0.63,0,0.84,1
3.93,1,892,2,0.96,4,0.6,2
4.34,1,317,0,0.98,2,0.93,0
3.85,3,664,0,0.87,3,0.93,0
4.23,0,507,2,0.71,1,0.72,3
4.78,0,879,2,0.79,2,0.97,3
4.84,0,927,0,0.79,1,0.73,1
2.95,0,97,2,0.9,4,0.73,2
3.38,1,665,0,0.8,0,0.69,0
4.25,0,691,2,0.82,4,0.96,2
3.72,1,848,2,0.68,1,0.88,4
4.52,1,22,2,0.74,1,0.69,3
4.55,0,348,1,0.78,1,0.62,0
4.44,1,439,2,0.93,2,0.74,3
4.44,0,332,2,0.72,4,0.89,2
4.95,0,108,0,0.96,2,0.72,1
4.19,1,583,2,0.77,2,0.69,3
4.28,1,976,2,0.97,1,0.63,3
4.72,1,406,2,0.83,2,0.86,3
4.18,1,611,2,0.89,1,0.74,3
3.55,0,419,2,0.78,1,0.78,3
4.23,3,761,2,0.74,2,0.89,4
4.77,0,803,2,0.91,3,0.68,4
4.94,1,991,0,0.89,4,0.79,1
4.87,0,405,0,0.81,0,0.88,1
4.87,0,805,0,0.89,2,0.81,1
3.54,1,705,2,0.75,3,0.91,0
4.62,0,843,2,0.79,1,0.86,3
4.57,1,191,2,0.62,4,0.71,2
4.41,0,683,2,0.76,4,0.84,2
4.01,0,785,2,0.64,3,0.66,0
2.51,0,597,2,0.91,3,0.85,4
3.37,2,748,2,0.93,3,0.61,4
5.0,0,303,0,0.84,3,0.93,1
3.07,1,253,2,0.62,2,0.88,4
3.02,3,248,2,0.89,2,0.65,4
3.93,0,548,1,0.91,3,0.97,0
3.68,1,699,2,0.62,2,0.75,4
3.87,1,991,2,0.66,4,0.71,2
3.58,1,271,2,0.6,4,0.61,2
3.7,1,418,2,0.6,0,0.65,0
4.47,1,801,2,0.91,0,0.76,0
4.89,0,788,0,0.92,3,0.67,1
3.71,1,247,2,0.74,4,0.73,2
4.84,0,273,0,0.76,0,0.87,1
2.53,3,139,2,0.7,4,0.97,4
4.86,0,201,0,0.64,0,0.75,1
4.99,0,200,0,0.95,0,0.72,1
2.78,1,937,2,0.69,1,0.74,4
3.39,0,125,2,0.6,4,0.73,2
2.94,0,724,2,0.63,1,0.65,3
4.6,1,519,1,0.96,1,0.69,0
3.06,0,806,2,0.8,2,0.64,3
4.12,0,562,2,0.77,4,0.81,2
2.69,1,837,2,0.83,1,0.62,4
4.65,0,771,2,0.74,1,0.81,3
4.99,0,671,0,0.81,3,0.85,1
4.37,1,779,0,0.86,1,0.91,0
3.33,3,502,1,0.87,3,0.83,0
4.45,0,375,2,0.97,2,0.81,3
4.85,1,185,0,0.85,0,0.91,1
4.73,0,263,0,0.68,0,0.8,0
2.71,0,660,2,0.74,2,0.98,3
4.35,2,630,1,0.82,1,0.83,0
3.35,1,213,2,0.63,4,0.62,2
4.7,0,949,2,0.8,1,0.96,3
4.88,0,64,0,0.72,0,0.78,1
4.95,3,24,0,0.74,1,0.67,0
2.75,1,689,2,0.98,3,0.9,4
4.94,0,586,0,0.89,3,0.65,1
2.74,0,166,2,0.71,4,0.79,2
2.7,3,978,0,0.82,3,0.91,0
4.55,0,381,2,0.86,1,0.92,3
4.95,0,417,0,0.86,4,0.85,1
3.33,3,40,1,0.66,4,0.67,0
4.94,1,333,0,0.83,2,0.69,1
4.87,0,202,0,0.69,3,0.78,1
3.63,0,454,2,0.73,4,0.84,2
3.2,1,815,2,0.79,4,0.65,2
4.15,3,765,2,0.92,3,0.96,4
2.98,3,79,2,0.7,2,0.78,4
3.96,3,624,2,0.95,3,0.79,4
2.78,1,41,0,0.75,4,0.77,0
4.68,0,495,2,0.96,0,0.85,0
4.83,1,43,0,0.78,2,0.81,0
4.88,0,403,0,0.73,2,0.67,1
4.97,1,26,0,0.75,3,0.74,0
2.61,0,843,1,0.75,4,0.65,0
2.88,1,736,2,0.74,3,0.78,0
4.12,0,682,2,0.71,2,0.76,3
4.17,0,63,1,0.85,1,0.79,0
4.05,1,809,2,0.93,4,0.63,2
4.84,0,423,0,0.67,3,0.97,1
4.96,0,352,0,0.9,3,0.76,1
2.69,1,671,2,0.79,4,0.81,2
4.78,1,456,2,0.75,4,0.87,2
4.34,1,663,2,0.85,1,0.71,3
4.86,1,924,2,0.96,2,0.76,3
4.36,0,729,2,0.63,0,0.74,0
3.6,3,549,2,0.69,1,0.79,4
3.18,0,877,1,0.89,3,0.9,0
2.92,0,768,2,0.8,3,0.79,0
2.53,3,779,2,0.73,1,0.89,4
3.92,1,498,2,0.89,1,0.94,4
3.2,1,336,2,0.87,0,0.8,0
3.98,0,792,2,0.75,2,0.61,3
2.7,2,768,2,0.94,3,0.6,4
4.0,1,900,0,0.92,1,0.73,0
4.84,0,136,0,0.71,1,0.84,1
4.9,1,136,0,0.8,0,0.94,1
4.21,1,467,2,0.72,4,0.6,2
2.77,1,400,2,0.77,2,0.8,4
4.84,0,935,0,0.71,3,0.98,1
4.58,1,735,2,0.73,2,0.75,3
4.68,0,745,2,0.84,4,0.98,2
4.82,0,850,0,0.93,0,0.97,1
3.63,1,125,2,0.8,1,0.7,4
3.81,0,223,2,0.93,4,0.72,2
5.0,0,209,0,0.8,4,0.79,1
3.31,0,716,2,0.72,4,0.89,2
4.38,1,229,2,0.92,2,0.87,3
3.98,1,875,2,0.85,4,0.65,2
2.68,0,529,2,0.9,4,0.65,2
4.77,0,625,2,0.67,1,0.67,3
3.73,0,250,1,0.95,1,0.75,0
4.9,0,621,0,0.95,3,0.93,1
3.22,0,254,2,0.99,4,0.64,2
4.96,0,238,0,0.95,3,0.75,1
4.86,0,807,0,0.83,1,0.61,1
2.55,1,136,2,0.91,4,0.96,2
4.88,0,329,0,0.83,3,0.86,1
4.28,0,425,2,0.92,4,0.77,2
4.35,0,510,2,0.79,1,0.79,3
4.79,1,457,2,0.77,1,0.71,3
4.81,0,406,0,0.78,4,0.8,1
4.32,2,675,2,0.88,0,0.77,4
4.96,0,364,0,0.87,0,0.81,1
2.62,0,733,1,0.85,2,0.76,0
3.74,3,647,2,0.96,3,0.84,4
4.75,0,496,2,0.67,2,0.75,3
3.02,2,61,2,0.92,3,0.86,4
4.13,0,433,2,0.81,1,0.85,3
2.76,1,397,2,0.61,1,0.97,4
3.78,1,205,2,0.88,4,0.7,2
3.96,3,90,2,0.9,3,0.7,4
4.71,1,741,2,0.9,4,0.61,2
4.14,1,840,2,0.9,4,0.79,2
3.26,0,67,2,0.79,3,0.65,0
3.26,2,703,0,0.7,0,0.65,0
3.58,2,282,2,0.71,3,0.88,4
4.7,0,328,2,0.84,4,0.91,2
4.59,1,78,2,0.89,2,0.72,3
3.24,1,446,2,0.85,0,0.98,0
4.86,0,683,2,0.86,2,0.77,3
4.3,0,239,2,0.63,4,0.99,2
4.83,0,426,0,0.79,0,0.88,1
3.73,1,780,2,0.96,4,0.86,2
3.54,2,171,0,0.72,2,0.9,0
4.46,0,443,2,0.85,2,0.77,3
4.91,0,853,0,0.64,3,0.68,1
3.67,2,633,2,0.62,4,0.77,4
4.98,0,532,0,0.65,4,0.84,1
4.19,1,931,2,0.72,3,0.94,0
2.66,2,599,1,0.86,3,0.75,0
4.28,1,539,2,0.62,3,0.95,0
3.25,3,944,2,0.93,3,0.97,4
4.08,1,821,2,0.73,2,0.86,3
3.15,0,501,2,0.98,4,0.89,2
3.82,3,844,2,0.92,3,0.62,4
2.51,1,168,2,0.77,4,0.84,2
4.42,1,289,2,0.65,3,0.64,0
3.14,0,20,2,0.92,4,0.67,2
4.35,0,635,2,0.89,1,0.61,3
4.72,0,662,0,0.94,2,0.97,0
4.94,0,640,0,0.86,4,0.85,1
4.81,0,34,0,0.91,1,0.61,0
3.89,0,96,1,0.98,4,0.72,0
3.14,1,139,2,0.9,4,0.72,2
2.77,1,944,2,0.8,1,0.88,4
4.96,0,496,0,0.88,1,0.72,1
2.7,0,916,2,0.94,1,0.86,3
3.01,1,431,2,0.88,3,0.71,4
4.61,1,490,2,0.98,1,0.91,3
4.94,0,363,0,0.85,2,0.85,1
4.73,1,131,2,0.61,2,0.77,3
2.6,1,584,2,0.62,4,0.72,2
4.83,0,798,0,0.62,0,0.84,1
4.12,0,36,2,0.99,1,0.93,3
4.86,1,254,2,0.89,2,0.97,3
3.98,1,862,2,0.79,4,0.76,2
2.52,0,897,2,0.78,4,0.94,2
2.9,1,192,2,0.95,4,0.98,2
3.52,1,840,2,0.94,4,0.97,2
2.59,1,88,2,0.63,1,0.69,4
2.87,1,137,2,0.8,4,0.61,2
4.85,0,470,0,0.91,2,0.89,1
3.22,1,245,2,0.66,1,0.86,4
4.4,3,522,2,0.94,2,0.82,4
3.48,1,779,2,0.91,4,0.83,2
3.83,0,698,2,0.66,1,0.73,3
3.56,1,220,2,0.68,4,0.71,2
4.83,0,226,0,0.67,2,0.73,1
4.93,0,330,0,0.98,4,0.97,1
3.42,0,405,2,0.97,4,0.82,2
4.33,1,892,2,0.79,4,0.63,2
4.96,0,53,0,0.77,0,0.91,1
3.29,0,838,2,0.71,4,0.91,2
4.87,1,819,0,0.72,1,0.7,1
4.86,2,20,0,0.8,4,0.68,0
2.67,1,27,2,0.69,4,0.77,2
2.87,1,66,2,0.74,4,0.68,2
4.9,0,639,0,0.68,1,0.94,1
4.88,1,369,2,0.76,2,0.63,3
4.79,0,181,2,0.93,2,0.61,3
4.92,1,543,0,0.88,4,0.65,1
2.65,0,599,2,0.91,2,0.64,3
3.07,0,199,2,0.95,4,0.86,2
4.26,0,197,2,0.92,3,0.96,4
3.7,3,343,2,0.7,4,0.63,4
4.88,0,390,0,0.87,4,0.61,1
3.43,3,373,2,0.84,4,0.63,4
3.9,0,293,2,0.72,1,0.71,3
4.86,1,802,2,0.78,1,0.98,3
4.67,0,622,2,0.7,4,0.95,2
4.69,0,610,2,0.74,4,0.97,2
4.87,0,453,0,0.69,3,0.75,1
3.61,1,504,2,0.7,4,0.9,2
3.29,1,111,2,0.63,4,0.82,2
4.05,0,143,2,0.92,3,0.76,4
3.11,0,331,2,0.64,4,0.91,2
2.83,1,963,2,0.72,4,0.88,2
4.34,0,243,2,0.66,3,0.98,0
4.02,1,281,2,0.71,2,0.96,3
3.33,0,988,2,0.76,1,0.62,3
4.78,1,162,2,0.76,2,0.85,3
4.74,0,518,1,0.89,4,0.96,0
3.1,1,205,2,0.88,4,0.78,2
3.46,0,228,2,0.89,4,0.86,2
4.8,0,407,0,0.92,0,0.79,1
4.47,0,828,2,0.64,4,0.95,2
2.83,0,429,2,0.82,3,0.98,0
4.85,0,463,0,0.91,4,0.9,1
4.44,0,404,2,0.63,2,0.85,3
3.38,0,292,2,0.88,4,0.87,2
4.83,0,640,0,0.93,3,0.92,1
4.95,0,232,0,0.99,3,0.74,1
2.87,0,813,2,0.92,1,0.65,3
4.53,0,522,2,0.79,4,0.86,2
3.18,0,457,2,0.89,4,0.86,2
2.63,1,472,2,0.62,2,0.7,4
3.33,0,398,2,0.93,3,0.72,4
2.72,0,599,1,0.7,0,0.81,0
2.65,0,858,2,0.61,4,0.67,2
4.69,0,675,2,0.98,1,0.96,3
4.92,0,767,0,0.76,0,0.69,1
4.87,1,485,0,0.98,4,0.98,1
4.29,1,831,2,0.77,3,0.89,0
3.68,0,750,2,0.86,4,0.62,2
4.36,3,894,2,0.98,3,0.68,4
4.95,2,30,0,0.95,4,0.87,0
4.93,0,644,0,0.7,2,0.83,1
2.81,3,933,0,0.74,1,0.66,0
4.96,1,239,0,0.74,0,0.85,1
4.94,1,728,0,0.91,2,0.62,1
4.68,1,457,1,0.69,1,0.8,0
4.3,0,942,2,0.84,0,0.79,0
3.91,1,289,1,0.98,4,0.9,0
4.96,0,395,0,0.98,0,0.7,1
4.97,0,542,0,0.99,3,0.7,1
4.18,0,380,2,0.88,4,0.86,2
3.38,1,305,2,0.86,0,0.76,0
4.53,0,233,2,0.8,4,0.96,2
2.69,1,379,2,0.72,4,0.97,2
4.6,0,128,2,0.6,1,0.91,3
4.96,0,64,0,0.68,3,0.92,1
3.81,0,49,2,0.71,4,0.98,2
3.48,1,926,2,0.84,1,0.65,4
4.01,1,548,2,0.6,1,0.61,3
3.3,0,319,2,0.81,4,0.95,2
4.15,1,597,2,0.97,2,0.92,3
4.98,0,666,0,0.92,0,0.92,1
4.56,1,756,2,0.66,1,0.62,3
4.22,0,977,2,0.98,2,0.96,3
4.28,0,723,2,0.78,4,0.69,2
2.99,0,72,2,0.93,4,0.75,2
2.89,1,592,2,0.77,2,0.8,4
2.59,0,73,2,0.86,3,0.83,4
2.86,0,250,2,0.7,1,0.64,3
4.95,1,363,0,0.86,1,0.98,1
3.49,2,459,2,0.67,0,0.62,4
4.03,0,734,2,0.84,3,0.87,0
4.95,0,116,0,0.88,1,0.92,1
3.45,1,341,2,0.71,1,0.72,4
2.62,1,98,2,0.66,4,0.84,2
4.85,0,637,0,0.62,3,0.72,1
4.89,0,647,0,0.62,1,0.86,1
3.32,2,737,1,0.7,3,0.71,0
4.46,1,516,2,0.67,1,0.62,3
4.75,1,609,2,0.96,2,0.98,3
3.41,1,625,2,0.63,4,0.96,2
4.61,3,474,0,0.65,1,0.67,0
4.46,3,461,0,0.6,3,0.68,0
4.88,0,379,0,0.9,4,0.61,1
3.97,0,106,1,0.67,4,0.79,0
4.81,1,813,0,0.62,0,0.87,1
4.95,0,468,0,0.9,4,0.68,1
3.7,1,840,2,0.7,2,0.88,4
3.62,1,13,1,0.76,2,0.72,0
3.81,1,253,2,0.98,4,0.86,2
4.86,0,614,0,0.98,0,0.71,1
4.87,0,835,0,0.8,2,0.63,1
4.83,0,89,0,0.72,2,0.76,1
4.54,1,741,2,0.96,2,0.69,3
3.87,1,51,2,0.61,2,0.95,4
3.26,1,48,2,0.75,4,0.71,2
3.06,1,537,2,0.77,3,0.86,0
4.16,1,873,1,0.96,1,0.81,0
4.93,0,936,0,0.91,0,0.93,1
4.69,0,119,2,0.79,4,0.64,2
4.98,0,559,0,0.82,3,0.74,1
3.62,2,225,2,0.75,2,0.61,4
2.85,0,308,0,0.69,1,0.73,0
4.84,2,50,0,0.8,2,0.95,0
3.1,2,187,2,0.73,0,0.65,4
4.94,0,29,0,0.86,2,0.65,0
3.77,2,520,1,0.8,1,0.73,0
4.77,1,460,2,0.7,2,0.88,3
4.53,1,788,2,0.87,2,0.83,3
4.04,0,66,2,0.87,4,0.74,2
3.74,0,697,2,0.95,1,0.74,3
4.19,0,538,2,0.63,2,0.96,3
2.55,1,574,2,0.82,4,0.97,2
4.56,0,995,2,0.89,4,0.69,2
4.51,1,569,2,0.98,2,0.85,3
3.66,0,196,2,0.87,2,0.84,3
4.11,0,155,1,0.89,0,0.64,0
2.79,3,46,0,0.79,0,0.69,0
3.43,0,249,0,0.7,4,0.86,0
3.87,3,225,2,0.84,2,0.85,4
4.96,0,276,0,0.79,0,0.7,1
3.37,0,152,1,0.68,2,0.96,0
4.95,0,748,0,0.71,2,0.61,1
2.81,2,865,2,0.89,3,0.81,4
3.4,1,311,1,0.78,4,0.98,0
4.8,1,217,2,0.62,1,0.86,3
4.57,1,877,2,0.67,1,0.94,3
4.09,0,801,2,0.83,4,0.66,2
3.39,0,113,2,0.75,2,0.7,3
2.79,2,941,2,0.96,3,0.97,4
3.7,1,968,2,0.68,3,0.85,0
3.76,1,867,2,0.78,1,0.73,4
3.16,0,362,2,0.92,3,0.72,4
4.85,0,606,0,0.84,3,0.62,1
2.72,2,567,0,0.98,1,0.86,0
3.06,3,593,1,0.95,3,0.66,0
3.64,3,757,1,0.64,3,0.72,0
3.75,0,400,2,0.78,4,0.97,2
4.76,3,123,2,0.96,3,0.76,4
4.81,3,26,0,0.72,3,0.86,0
3.09,3,571,2,0.87,1,0.63,4
4.01,1,951,2,0.82,3,0.78,0
4.94,0,582,0,0.67,2,0.92,1
4.69,3,310,2,0.72,2,0.95,4
3.06,1,355,2,0.89,3,0.7,4
3.01,0,23,2,0.75,2,0.81,3
4.28,1,132,2,0.77,4,0.6,2
4.98,0,117,0,0.74,4,0.86,1
3.41,1,609,1,0.93,2,0.62,0
4.97,0,452,0,0.67,4,0.83,1
3.56,0,488,2,0.68,2,0.61,3
4.74,2,282,0,0.64,1,0.89,0
2.98,1,236,2,0.87,4,0.98,2
3.45,0,834,2,0.64,2,0.74,3
4.98,0,327,0,0.64,1,0.64,1
2.61,1,198,2,0.62,2,0.68,4
2.79,1,158,2,0.9,4,0.93,2
4.92,0,27,0,0.87,1,0.77,0
4.2,1,48,2,0.81,1,0.91,3
3.95,0,351,2,0.93,4,0.78,2
4.94,0,634,0,0.63,2,0.95,1
2.81,1,172,2,0.98,2,0.61,4
4.83,1,70,0,0.61,2,0.76,1
4.96,0,59,0,0.95,1,0.78,1
4.17,0,645,2,0.72,1,0.93,3
4.91,0,426,0,0.69,0,0.82,1
4.97,0,386,0,0.66,2,0.71,1
3.78,3,582,2,0.93,3,0.77,4
3.62,0,570,1,0.7,1,0.68,0
2.96,1,548,2,0.93,1,0.92,4
3.25,0,468,2,0.75,4,0.7,2
4.32,1,651,2,0.79,2,0.8,3
4.29,2,548,1,0.83,1,0.82,0
4.11,1,725,2,0.61,4,0.9,2
4.8,1,212,2,0.78,1,0.69,3
3.15,1,561,2,0.64,2,0.74,4
3.59,3,663,2,0.88,3,0.96,4
4.29,0,545,2,0.79,1,0.83,3
2.92,3,560,0,0.69,1,0.72,0
4.5,1,453,2,0.71,2,0.64,3
2.87,3,269,2,0.84,4,0.94,4
3.19,1,306,2,0.82,1,0.69,4
4.99,0,491,0,0.92,0,0.93,1
4.94,0,54,0,0.93,3,0.66,1
4.99,0,189,0,0.72,3,0.86,1
4.92,0,696,0,0.72,3,0.94,1
3.05,0,564,2,0.82,4,0.6,2
4.96,3,42,0,0.98,1,0.91,0
3.5,2,976,2,0.87,0,0.72,4
3.32,1,607,0,0.66,2,0.84,0
4.45,1,854,2,0.92,3,0.93,4
4.8,0,643,0,0.65,2,0.74,1
4.84,0,594,0,0.87,2,0.97,1
4.96,2,18,0,0.69,4,0.72,0
4.43,0,351,2,0.74,0,0.81,0
3.98,0,540,2,0.68,1,0.82,3
3.35,0,669,1,0.71,4,0.9,0
4.91,0,201,0,0.78,0,0.93,1
4.84,0,751,0,0.61,1,0.99,1
3.64,0,244,2,0.72,4,0.73,2
2.68,0,388,2,0.93,4,0.67,2
2.87,3,158,2,0.92,3,0.74,4
4.86,0,373,0,0.74,1,0.88,1
3.24,1,838,2,0.65,4,0.84,2
3.06,0,891,2,0.86,4,0.78,2
3.33,3,573,1,0.61,3,0.85,0
3.28,0,410,2,0.77,2,0.89,3
3.87,3,373,2,0.76,2,0.64,4
4.07,1,581,2,0.81,1,0.9,3
3.82,3,285,0,0.75,0,0.85,0
4.59,1,541,2,0.67,4,0.86,2
4.19,1,419,2,0.86,4,0.93,2
4.97,0,274,0,0.88,2,0.6,1
4.91,0,719,0,0.67,1,0.9,1
3.35,1,491,2,0.76,1,0.62,4
4.81,1,609,0,0.77,3,0.77,1
4.79,1,376,2,0.97,2,0.86,3
4.7,0,43,2,0.88,3,0.82,4
3.25,1,816,2,0.82,1,0.68,4
3.07,1,90,2,0.65,2,0.79,4
4.93,1,968,2,0.77,1,0.71,3
4.88,0,482,0,0.94,2,0.62,1
3.79,1,316,2,0.68,1,0.67,4
3.23,0,838,2,0.68,4,0.99,2
3.0,1,422,2,0.8,4,0.83,2
3.21,0,33,0,0.97,4,0.78,0
4.82,0,169,2,0.62,2,0.66,3
4.82,1,929,2,0.91,3,0.72,4
4.93,1,527,2,0.83,2,0.85,3
4.09,0,677,1,0.82,4,0.89,0
4.95,0,97,0,0.9,0,0.95,1
4.84,0,526,0,0.73,2,0.82,1
4.49,1,716,2,0.63,3,0.96,0
4.43,1,986,2,0.8,2,0.63,3
4.85,0,991,0,0.83,1,0.77,1
3.34,1,388,2,0.68,1,0.84,4
4.74,1,606,2,0.98,1,0.61,3
4.03,1,402,2,0.64,2,0.86,3
3.75,1,233,2,0.62,4,0.65,2
2.67,0,761,2,0.69,2,0.84,3
3.96,0,585,2,0.93,3,0.91,4
3.83,2,453,2,0.83,1,0.97,4
4.48,1,923,2,0.71,2,0.78,3
3.05,0,692,2,0.7,1,0.78,3
4.77,2,799,1,0.71,1,0.87,0
4.0,0,207,2,0.95,2,0.97,3
3.44,0,864,2,0.93,4,0.97,2
3.82,2,42,2,0.88,4,0.7,4
3.08,1,163,2,0.89,1,0.69,4
4.98,0,526,0,0.61,1,0.6,1
3.19,0,740,2,0.82,1,0.67,3
3.72,1,481,2,0.96,3,0.89,4
3.01,1,206,2,0.96,4,0.78,2
4.98,1,256,0,0.98,1,0.82,1
3.51,1,528,2,0.71,3,0.94,0
4.82,0,675,0,0.77,3,0.76,1
3.56,0,228,2,0.82,4,0.93,2
4.59,1,829,2,0.74,1,0.72,3
2.55,0,695,2,0.89,2,0.88,3
4.39,1,254,2,0.69,1,0.69,3
4.08,1,652,0,0.64,2,0.93,0
2.96,1,601,1,0.98,1,0.63,0
3.14,3,659,2,0.91,4,0.93,4
3.09,0,346,2,0.77,2,0.95,3
3.39,1,769,2,0.76,4,0.93,2
4.06,0,213,2,0.69,4,0.7,2
4.65,1,486,2,0.88,4,0.69,2
4.89,0,417,0,0.86,0,0.87,1
2.68,1,963,2,0.61,2,0.68,4
4.15,1,279,2,0.65,2,0.87,3
4.87,0,141,0,0.73,3,0.64,1
4.9,0,379,0,0.94,2,0.98,1
4.83,0,282,0,0.62,3,0.93,1
4.58,2,366,2,0.93,3,0.98,4
4.12,1,139,2,0.93,2,0.72,3
2.91,0,967,2,0.78,4,0.64,2
2.76,3,484,2,0.76,2,0.93,4
2.79,0,844,2,0.83,4,0.91,2
3.59,3,333,2,0.92,3,0.67,4
3.69,1,54,2,0.89,3,0.98,4
4.05,0,533,2,0.72,2,0.63,3
4.47,1,338,2,0.81,1,0.8,3
3.58,0,139,2,0.76,2,0.61,3
4.97,0,95,0,0.98,0,0.77,1
4.32,0,463,2,0.79,4,0.83,2
4.87,0,428,1,0.95,0,0.75,0
3.62,1,437,2,0.94,1,0.99,4
4.84,0,761,2,0.71,1,0.96,3
4.03,1,340,2,0.94,2,0.96,3
2.74,0,686,1,0.96,1,0.95,0
4.84,0,852,0,0.9,3,0.67,1
3.62,0,186,2,0.96,4,0.66,2
4.74,1,22,2,0.8,1,0.69,3
3.99,0,262,2,0.97,1,0.9,3
2.56,1,834,2,0.92,4,0.71,2
4.1,1,611,2,0.74,4,0.91,2
3.11,1,174,2,0.94,2,0.8,4
2.55,1,11,2,0.63,4,0.85,2
4.88,0,491,0,0.93,2,0.69,1
4.95,1,929,0,0.69,4,0.99,1
3.19,0,414,0,0.92,4,0.99,0
3.22,0,574,2,0.69,2,0.7,3
4.26,3,204,1,0.8,3,0.9,0
3.56,0,432,2,0.91,3,0.69,4
3.23,0,247,2,0.85,4,0.79,2
4.79,1,146,2,0.76,2,0.65,3
3.18,1,124,2,0.75,1,0.65,4
2.6,0,273,2,0.94,4,0.85,2
4.82,0,857,0,0.61,0,0.85,1
4.84,0,738,0,0.65,4,0.77,1
4.06,1,753,2,0.82,1,0.71,3
3.13,1,158,2,0.92,2,0.79,4
3.0,0,249,2,0.96,2,0.85,3
4.1,0,421,2,0.71,2,0.7,3
3.78,0,44,2,0.8,3,0.8,0
4.97,0,272,0,0.88,2,0.84,1
4.63,1,424,2,0.66,1,0.78,3
4.01,1,815,2,0.67,1,0.88,3
4.92,0,584,0,0.81,2,0.77,1
4.83,3,166,2,0.88,3,0.62,4
4.83,0,285,0,0.73,1,0.94,1
4.35,2,554,2,0.89,3,0.86,4
4.91,0,150,0,0.62,3,0.85,1
4.87,0,295,0,0.88,3,0.76,1
4.43,3,489,2,0.85,1,0.79,4
4.11,3,208,2,0.86,3,0.68,4
5.0,1,864,0,0.81,0,0.99,1
4.53,0,517,2,0.69,2,0.62,3
4.81,0,680,0,0.71,1,0.84,1
3.6,0,122,2,0.88,4,0.71,2
2.96,0,277,2,0.95,1,0.8,3
3.47,0,340,1,0.87,2,0.94,0
4.88,1,441,0,0.71,0,0.79,1
3.07,0,364,2,0.68,4,0.83,2
4.81,0,377,0,0.62,1,0.81,1
